message_id,message_text,device_id,expiry
10001943,Test Message 1944,7010001953,2023-05-23
10001944,Test Message 1945,7010001954,2023-05-21
10001945,Test Message 1946,7010001955,2023-05-22
10001946,Test Message 1947,7010001956,2023-05-23
10001947,Test Message 1948,7010001957,2023-05-21
10001948,Test Message 1949,7010001958,2023-05-22
10001949,Test Message 1950,7010001959,2023-05-23
10001950,Test Message 1951,7010001960,2023-05-21
10001951,Test Message 1952,7010001961,2023-05-22
10001952,Test Message 1953,7010001962,2023-05-23
10001953,Test Message 1954,7010001963,2023-05-21
10001954,Test Message 1955,7010001964,2023-05-22
10001955,Test Message 1956,7010001965,2023-05-23
10001956,Test Message 1957,7010001966,2023-05-21
10001957,Test Message 1958,7010001967,2023-05-22
10001958,Test Message 1959,7010001968,2023-05-23
10001959,Test Message 1960,7010001969,2023-05-21
10001960,Test Message 1961,7010001970,2023-05-22
10001961,Test Message 1962,7010001971,2023-05-23
10001962,Test Message 1963,7010001972,2023-05-21
10001963,Test Message 1964,7010001973,2023-05-22
10001964,Test Message 1965,7010001974,2023-05-23
10001965,Test Message 1966,7010001975,2023-05-21
10001966,Test Message 1967,7010001976,2023-05-22
10001967,Test Message 1968,7010001977,2023-05-23
10001968,Test Message 1969,7010001978,2023-05-21
10001969,Test Message 1970,7010001979,2023-05-22
10001970,Test Message 1971,7010001980,2023-05-23
10001971,Test Message 1972,7010001981,2023-05-21
10001972,Test Message 1973,7010001982,2023-05-22
10001973,Test Message 1974,7010001983,2023-05-23
10001974,Test Message 1975,7010001984,2023-05-21
10001975,Test Message 1976,7010001985,2023-05-22
10001976,Test Message 1977,7010001986,2023-05-23
10001977,Test Message 1978,7010001987,2023-05-21
10001978,Test Message 1979,7010001988,2023-05-22
10001979,Test Message 1980,7010001989,2023-05-23
10001980,Test Message 1981,7010001990,2023-05-21
10001981,Test Message 1982,7010001991,2023-05-22
10001982,Test Message 1983,7010001992,2023-05-23
10001983,Test Message 1984,7010001993,2023-05-21
10001984,Test Message 1985,7010001994,2023-05-22
10001985,Test Message 1986,7010001995,2023-05-23
10001986,Test Message 1987,7010001996,2023-05-21
10001987,Test Message 1988,7010001997,2023-05-22
10001988,Test Message 1989,7010001998,2023-05-23
10001989,Test Message 1990,7010001999,2023-05-21
10001990,Test Message 1991,7010002000,2023-05-22
10001991,Test Message 1992,7010002001,2023-05-23
10001992,Test Message 1993,7010002002,2023-05-21
10001993,Test Message 1994,7010002003,2023-05-22
10001994,Test Message 1995,7010002004,2023-05-23
10001995,Test Message 1996,7010002005,2023-05-21
10001996,Test Message 1997,7010002006,2023-05-22
10001997,Test Message 1998,7010002007,2023-05-23
10001998,Test Message 1999,7010002008,2023-05-21
10001999,Test Message 2000,7010002009,2023-05-22
10002000,Test Message 2001,7010002010,2023-05-23
10002001,Test Message 2002,7010002011,2023-05-21
10002002,Test Message 2003,7010002012,2023-05-22
10002003,Test Message 2004,7010002013,2023-05-23
10002004,Test Message 2005,7010002014,2023-05-21
10002005,Test Message 2006,7010002015,2023-05-22
10002006,Test Message 2007,7010002016,2023-05-23
10002007,Test Message 2008,7010002017,2023-05-21
10002008,Test Message 2009,7010002018,2023-05-22
10002009,Test Message 2010,7010002019,2023-05-23
10002010,Test Message 2011,7010002020,2023-05-21
10002011,Test Message 2012,7010002021,2023-05-22
10002012,Test Message 2013,7010002022,2023-05-23
10002013,Test Message 2014,7010002023,2023-05-21
10002014,Test Message 2015,7010002024,2023-05-22
10002015,Test Message 2016,7010002025,2023-05-23
10002016,Test Message 2017,7010002026,2023-05-21
10002017,Test Message 2018,7010002027,2023-05-22
10002018,Test Message 2019,7010002028,2023-05-23
10002019,Test Message 2020,7010002029,2023-05-21
10002020,Test Message 2021,7010002030,2023-05-22
10002021,Test Message 2022,7010002031,2023-05-23
10002022,Test Message 2023,7010002032,2023-05-21
10002023,Test Message 2024,7010002033,2023-05-22
10002024,Test Message 2025,7010002034,2023-05-23
10002025,Test Message 2026,7010002035,2023-05-21
10002026,Test Message 2027,7010002036,2023-05-22
10002027,Test Message 2028,7010002037,2023-05-23
10002028,Test Message 2029,7010002038,2023-05-21
10002029,Test Message 2030,7010002039,2023-05-22
10002030,Test Message 2031,7010002040,2023-05-23
10002031,Test Message 2032,7010002041,2023-05-21
10002032,Test Message 2033,7010002042,2023-05-22
10002033,Test Message 2034,7010002043,2023-05-23
10002034,Test Message 2035,7010002044,2023-05-21
10002035,Test Message 2036,7010002045,2023-05-22
10002036,Test Message 2037,7010002046,2023-05-23
10002037,Test Message 2038,7010002047,2023-05-21
10002038,Test Message 2039,7010002048,2023-05-22
10002039,Test Message 2040,7010002049,2023-05-23
10002040,Test Message 2041,7010002050,2023-05-21
10002041,Test Message 2042,7010002051,2023-05-22
10002042,Test Message 2043,7010002052,2023-05-23
10002043,Test Message 2044,7010002053,2023-05-21
10002044,Test Message 2045,7010002054,2023-05-22
10002045,Test Message 2046,7010002055,2023-05-23
10002046,Test Message 2047,7010002056,2023-05-21
10002047,Test Message 2048,7010002057,2023-05-22
10002048,Test Message 2049,7010002058,2023-05-23
10002049,Test Message 2050,7010002059,2023-05-21
10002050,Test Message 2051,7010002060,2023-05-22
10002051,Test Message 2052,7010002061,2023-05-23
10002052,Test Message 2053,7010002062,2023-05-21
10002053,Test Message 2054,7010002063,2023-05-22
10002054,Test Message 2055,7010002064,2023-05-23
10002055,Test Message 2056,7010002065,2023-05-21
10002056,Test Message 2057,7010002066,2023-05-22
10002057,Test Message 2058,7010002067,2023-05-23
10002058,Test Message 2059,7010002068,2023-05-21
10002059,Test Message 2060,7010002069,2023-05-22
10002060,Test Message 2061,7010002070,2023-05-23
10002061,Test Message 2062,7010002071,2023-05-21
10002062,Test Message 2063,7010002072,2023-05-22
10002063,Test Message 2064,7010002073,2023-05-23
10002064,Test Message 2065,7010002074,2023-05-21
10002065,Test Message 2066,7010002075,2023-05-22
10002066,Test Message 2067,7010002076,2023-05-23
10002067,Test Message 2068,7010002077,2023-05-21
10002068,Test Message 2069,7010002078,2023-05-22
10002069,Test Message 2070,7010002079,2023-05-23
10002070,Test Message 2071,7010002080,2023-05-21
10002071,Test Message 2072,7010002081,2023-05-22
10002072,Test Message 2073,7010002082,2023-05-23
10002073,Test Message 2074,7010002083,2023-05-21
10002074,Test Message 2075,7010002084,2023-05-22
10002075,Test Message 2076,7010002085,2023-05-23
10002076,Test Message 2077,7010002086,2023-05-21
10002077,Test Message 2078,7010002087,2023-05-22
10002078,Test Message 2079,7010002088,2023-05-23
10002079,Test Message 2080,7010002089,2023-05-21
10002080,Test Message 2081,7010002090,2023-05-22
10002081,Test Message 2082,7010002091,2023-05-23
10002082,Test Message 2083,7010002092,2023-05-21
10002083,Test Message 2084,7010002093,2023-05-22
10002084,Test Message 2085,7010002094,2023-05-23
10002085,Test Message 2086,7010002095,2023-05-21
10002086,Test Message 2087,7010002096,2023-05-22
10002087,Test Message 2088,7010002097,2023-05-23
10002088,Test Message 2089,7010002098,2023-05-21
10002089,Test Message 2090,7010002099,2023-05-22
10002090,Test Message 2091,7010002100,2023-05-23
10002091,Test Message 2092,7010002101,2023-05-21
10002092,Test Message 2093,7010002102,2023-05-22
10002093,Test Message 2094,7010002103,2023-05-23
10002094,Test Message 2095,7010002104,2023-05-21
10002095,Test Message 2096,7010002105,2023-05-22
10002096,Test Message 2097,7010002106,2023-05-23
10002097,Test Message 2098,7010002107,2023-05-21
10002098,Test Message 2099,7010002108,2023-05-22
10002099,Test Message 2100,7010002109,2023-05-23
10002100,Test Message 2101,7010002110,2023-05-21
10002101,Test Message 2102,7010002111,2023-05-22
10002102,Test Message 2103,7010002112,2023-05-23
10002103,Test Message 2104,7010002113,2023-05-21
10002104,Test Message 2105,7010002114,2023-05-22
10002105,Test Message 2106,7010002115,2023-05-23
10002106,Test Message 2107,7010002116,2023-05-21
10002107,Test Message 2108,7010002117,2023-05-22
10002108,Test Message 2109,7010002118,2023-05-23
10002109,Test Message 2110,7010002119,2023-05-21
10002110,Test Message 2111,7010002120,2023-05-22
10002111,Test Message 2112,7010002121,2023-05-23
10002112,Test Message 2113,7010002122,2023-05-21
10002113,Test Message 2114,7010002123,2023-05-22
10002114,Test Message 2115,7010002124,2023-05-23
10002115,Test Message 2116,7010002125,2023-05-21
10002116,Test Message 2117,7010002126,2023-05-22
10002117,Test Message 2118,7010002127,2023-05-23
10002118,Test Message 2119,7010002128,2023-05-21
10002119,Test Message 2120,7010002129,2023-05-22
10002120,Test Message 2121,7010002130,2023-05-23
10002121,Test Message 2122,7010002131,2023-05-21
10002122,Test Message 2123,7010002132,2023-05-22
10002123,Test Message 2124,7010002133,2023-05-23
10002124,Test Message 2125,7010002134,2023-05-21
10002125,Test Message 2126,7010002135,2023-05-22
10002126,Test Message 2127,7010002136,2023-05-23
10002127,Test Message 2128,7010002137,2023-05-21
10002128,Test Message 2129,7010002138,2023-05-22
10002129,Test Message 2130,7010002139,2023-05-23
10002130,Test Message 2131,7010002140,2023-05-21
10002131,Test Message 2132,7010002141,2023-05-22
10002132,Test Message 2133,7010002142,2023-05-23
10002133,Test Message 2134,7010002143,2023-05-21
10002134,Test Message 2135,7010002144,2023-05-22
10002135,Test Message 2136,7010002145,2023-05-23
10002136,Test Message 2137,7010002146,2023-05-21
10002137,Test Message 2138,7010002147,2023-05-22
10002138,Test Message 2139,7010002148,2023-05-23
10002139,Test Message 2140,7010002149,2023-05-21
10002140,Test Message 2141,7010002150,2023-05-22
10002141,Test Message 2142,7010002151,2023-05-23
10002142,Test Message 2143,7010002152,2023-05-21
10002143,Test Message 2144,7010002153,2023-05-22
10002144,Test Message 2145,7010002154,2023-05-23
10002145,Test Message 2146,7010002155,2023-05-21
10002146,Test Message 2147,7010002156,2023-05-22
10002147,Test Message 2148,7010002157,2023-05-23
10002148,Test Message 2149,7010002158,2023-05-21
10002149,Test Message 2150,7010002159,2023-05-22
10002150,Test Message 2151,7010002160,2023-05-23
10002151,Test Message 2152,7010002161,2023-05-21
10002152,Test Message 2153,7010002162,2023-05-22
10002153,Test Message 2154,7010002163,2023-05-23
10002154,Test Message 2155,7010002164,2023-05-21
10002155,Test Message 2156,7010002165,2023-05-22
10002156,Test Message 2157,7010002166,2023-05-23
10002157,Test Message 2158,7010002167,2023-05-21
10002158,Test Message 2159,7010002168,2023-05-22
10002159,Test Message 2160,7010002169,2023-05-23
10002160,Test Message 2161,7010002170,2023-05-21
10002161,Test Message 2162,7010002171,2023-05-22
10002162,Test Message 2163,7010002172,2023-05-23
10002163,Test Message 2164,7010002173,2023-05-21
10002164,Test Message 2165,7010002174,2023-05-22
10002165,Test Message 2166,7010002175,2023-05-23
10002166,Test Message 2167,7010002176,2023-05-21
10002167,Test Message 2168,7010002177,2023-05-22
10002168,Test Message 2169,7010002178,2023-05-23
10002169,Test Message 2170,7010002179,2023-05-21
10002170,Test Message 2171,7010002180,2023-05-22
10002171,Test Message 2172,7010002181,2023-05-23
10002172,Test Message 2173,7010002182,2023-05-21
10002173,Test Message 2174,7010002183,2023-05-22
10002174,Test Message 2175,7010002184,2023-05-23
10002175,Test Message 2176,7010002185,2023-05-21
10002176,Test Message 2177,7010002186,2023-05-22
10002177,Test Message 2178,7010002187,2023-05-23
10002178,Test Message 2179,7010002188,2023-05-21
10002179,Test Message 2180,7010002189,2023-05-22
10002180,Test Message 2181,7010002190,2023-05-23
10002181,Test Message 2182,7010002191,2023-05-21
10002182,Test Message 2183,7010002192,2023-05-22
10002183,Test Message 2184,7010002193,2023-05-23
10002184,Test Message 2185,7010002194,2023-05-21
10002185,Test Message 2186,7010002195,2023-05-22
10002186,Test Message 2187,7010002196,2023-05-23
10002187,Test Message 2188,7010002197,2023-05-21
10002188,Test Message 2189,7010002198,2023-05-22
10002189,Test Message 2190,7010002199,2023-05-23
10002190,Test Message 2191,7010002200,2023-05-21
10002191,Test Message 2192,7010002201,2023-05-22
10002192,Test Message 2193,7010002202,2023-05-23
10002193,Test Message 2194,7010002203,2023-05-21
10002194,Test Message 2195,7010002204,2023-05-22
10002195,Test Message 2196,7010002205,2023-05-23
10002196,Test Message 2197,7010002206,2023-05-21
10002197,Test Message 2198,7010002207,2023-05-22
10002198,Test Message 2199,7010002208,2023-05-23
10002199,Test Message 2200,7010002209,2023-05-21
10002200,Test Message 2201,7010002210,2023-05-22
10002201,Test Message 2202,7010002211,2023-05-23
10002202,Test Message 2203,7010002212,2023-05-21
10002203,Test Message 2204,7010002213,2023-05-22
10002204,Test Message 2205,7010002214,2023-05-23
10002205,Test Message 2206,7010002215,2023-05-21
10002206,Test Message 2207,7010002216,2023-05-22
10002207,Test Message 2208,7010002217,2023-05-23
10002208,Test Message 2209,7010002218,2023-05-21
10002209,Test Message 2210,7010002219,2023-05-22
10002210,Test Message 2211,7010002220,2023-05-23
10002211,Test Message 2212,7010002221,2023-05-21
10002212,Test Message 2213,7010002222,2023-05-22
10002213,Test Message 2214,7010002223,2023-05-23
10002214,Test Message 2215,7010002224,2023-05-21
10002215,Test Message 2216,7010002225,2023-05-22
10002216,Test Message 2217,7010002226,2023-05-23
10002217,Test Message 2218,7010002227,2023-05-21
10002218,Test Message 2219,7010002228,2023-05-22
10002219,Test Message 2220,7010002229,2023-05-23
10002220,Test Message 2221,7010002230,2023-05-21
10002221,Test Message 2222,7010002231,2023-05-22
10002222,Test Message 2223,7010002232,2023-05-23
10002223,Test Message 2224,7010002233,2023-05-21
10002224,Test Message 2225,7010002234,2023-05-22
10002225,Test Message 2226,7010002235,2023-05-23
10002226,Test Message 2227,7010002236,2023-05-21
10002227,Test Message 2228,7010002237,2023-05-22
10002228,Test Message 2229,7010002238,2023-05-23
10002229,Test Message 2230,7010002239,2023-05-21
10002230,Test Message 2231,7010002240,2023-05-22
10002231,Test Message 2232,7010002241,2023-05-23
10002232,Test Message 2233,7010002242,2023-05-21
10002233,Test Message 2234,7010002243,2023-05-22
10002234,Test Message 2235,7010002244,2023-05-23
10002235,Test Message 2236,7010002245,2023-05-21
10002236,Test Message 2237,7010002246,2023-05-22
10002237,Test Message 2238,7010002247,2023-05-23
10002238,Test Message 2239,7010002248,2023-05-21
10002239,Test Message 2240,7010002249,2023-05-22
10002240,Test Message 2241,7010002250,2023-05-23
10002241,Test Message 2242,7010002251,2023-05-21
10002242,Test Message 2243,7010002252,2023-05-22
10002243,Test Message 2244,7010002253,2023-05-23
10002244,Test Message 2245,7010002254,2023-05-21
10002245,Test Message 2246,7010002255,2023-05-22
10002246,Test Message 2247,7010002256,2023-05-23
10002247,Test Message 2248,7010002257,2023-05-21
10002248,Test Message 2249,7010002258,2023-05-22
10002249,Test Message 2250,7010002259,2023-05-23
10002250,Test Message 2251,7010002260,2023-05-21
10002251,Test Message 2252,7010002261,2023-05-22
10002252,Test Message 2253,7010002262,2023-05-23
10002253,Test Message 2254,7010002263,2023-05-21
10002254,Test Message 2255,7010002264,2023-05-22
10002255,Test Message 2256,7010002265,2023-05-23
10002256,Test Message 2257,7010002266,2023-05-21
10002257,Test Message 2258,7010002267,2023-05-22
10002258,Test Message 2259,7010002268,2023-05-23
10002259,Test Message 2260,7010002269,2023-05-21
10002260,Test Message 2261,7010002270,2023-05-22
10002261,Test Message 2262,7010002271,2023-05-23
10002262,Test Message 2263,7010002272,2023-05-21
10002263,Test Message 2264,7010002273,2023-05-22
10002264,Test Message 2265,7010002274,2023-05-23
10002265,Test Message 2266,7010002275,2023-05-21
10002266,Test Message 2267,7010002276,2023-05-22
10002267,Test Message 2268,7010002277,2023-05-23
10002268,Test Message 2269,7010002278,2023-05-21
10002269,Test Message 2270,7010002279,2023-05-22
10002270,Test Message 2271,7010002280,2023-05-23
10002271,Test Message 2272,7010002281,2023-05-21
10002272,Test Message 2273,7010002282,2023-05-22
10002273,Test Message 2274,7010002283,2023-05-23
10002274,Test Message 2275,7010002284,2023-05-21
10002275,Test Message 2276,7010002285,2023-05-22
10002276,Test Message 2277,7010002286,2023-05-23
10002277,Test Message 2278,7010002287,2023-05-21
10002278,Test Message 2279,7010002288,2023-05-22
10002279,Test Message 2280,7010002289,2023-05-23
